"H_Rank","Indeterminate_adj","Altitude","Slope","AMT","AP","MDTR","ISO","TS","PS","MTWQ","PDQ","RAD","WIND","AI","ET0","AMTd","APd","AMTsd","APsd","CSI","BULK","ECE","OC","PH","SAND","Soildiv"
0.467889908,0.637425799,2585.504225,0.658463834,9.352481929,198.1880706,14.49830358,25.09886655,752.4364513,107.6650151,25.81493963,10.30827887,14169.13117,2.396076296,0.666418878,1206.638792,-72.85681316,-686.8315217,0.212121751,0.018239418,0.299879611,1.479510955,4.264004722,1.561565463,4.662375067,36.1047647,14
0.933944954,0.697747584,1594.968182,1.422782529,-2.604285995,53.47421936,13.62873226,23.69606182,1366.755315,64.13100709,23.10404578,134.6569594,14316.92906,3.670906248,0.343875795,1496.52057,-75.96822195,217.2454408,0.171171748,0.11728542,0.293779497,1.401316916,0.084489881,0.673542275,7.307548625,53.38271949,31
0.122018349,0.725333545,432.5983358,0.425296924,-3.905675985,352.3780197,11.56499747,29.90247714,1035.214872,107.3210679,7.985890801,29.56535325,16602.73331,2.207732994,0.813714293,1635.348638,130.2096396,119.8735687,0.192476193,0.041366219,0.270077332,1.43654976,0.30213002,1.010330233,5.74397026,41.23790445,13
0.866055046,0.69423676,708.7136727,3.921637072,-8.000445404,54.27952782,13.0710485,19.94794994,853.5672122,66.89390042,26.62667693,0.097100846,13117.28249,2.522391276,0.157849069,1165.25993,105.5683076,69.96279562,0.180828157,0.031501421,0.324529555,1.394892392,0.307761882,1.277558999,7.55854106,40.54552798,12
0.124311927,0.676188487,5056.205116,0.530605161,15.41882181,43.74821664,13.65240265,30.17371419,723.2066154,78.9304936,20.55420489,73.74395686,16051.65069,1.35925156,0.232215451,1555.431432,-86.93332509,2.812575574,0.23261247,0.041493781,0.344086017,1.556292602,0.618829884,1,5.813038517,36.15625,25
0.013302752,0.699936614,1201.549613,0.53752446,17.71543549,172.7517007,8.133058895,29.77117367,794.8445292,53.4728846,8.981652802,155.0265123,12158.27602,4.069622751,2.302684087,1856.290773,-66.34277999,145.5176025,0.216104792,0.045825547,0.250142872,1.327308158,3.287195041,0.431938534,7.933235943,40.09497678,20
0.666055046,0.758194999,4627.395845,2.039315024,8.94374092,265.962754,7.867436979,25.12623503,567.3736385,126.138631,18.72769368,4.442213993,15282.02087,1.849817598,0.466505096,1048.454446,-66.34947625,46.60998398,0.117056276,0.126234481,0.436673868,1.189970912,0.100000001,0.620032888,5.193798211,44.10151765,9
0.955045872,0.707433681,4974.768371,3.215849865,8.454037866,66.02669064,15.89091276,30.17299451,1368.529759,93.93143288,22.88567359,1.460457426,15213.57574,1.668332937,0.059045544,868.3708165,23.41338991,34.86628308,0.192298673,0.02069161,0.336674962,1.362814148,0.279077173,1.582152215,7.134570604,37.58477181,3
0.018807339,0.680753885,1324.263802,0.062709313,-2.510045598,1571.002445,12.1989997,30.12172871,1130.561026,92.88446628,9.835357841,0.568455641,14704.61773,2.006420312,0.046192787,1209.585346,-94.71107881,-45.34202854,0.194697077,0.024910727,0.396411317,1.362324923,0.165648193,0.430000007,5.464694014,53.49230177,24
0.157798165,0.669468687,2848.914394,9.518650281,-6.098646155,349.2413921,15.28299672,24.13953105,1152.548211,120.7866164,23.54976358,7.428057065,15665.50726,1.357045005,0.908936761,1855.033497,-4.277560107,-92.83083125,0.092857145,0.020197735,0.425530656,1.420522387,0.424214009,0.691649879,7.079933105,39.41055149,27
0.812844037,0.726534957,4861.93724,3.594741007,-8.090536411,691.5205479,6.998633243,22.81416953,783.4425624,81.88844062,25.93728235,8.169045354,16307.97027,3.540286739,0.447146237,1094.493287,133.3723828,-3.961048049,0.242063493,0.054044039,0.319140721,1.360852823,2.17117851,0.466716276,6.313641305,37.492,22
0.405504587,0.720911156,844.5175568,0.472915803,17.15675457,594.3244937,11.59735794,27.05998927,652.5052568,102.8435753,26.14310894,11.27982767,12059.64707,1.883967318,0.065750073,1742.051901,44.5035824,254.2236214,0.178070819,0.133642179,0.301478901,1.441779528,0.239499174,0.63005654,4.809786771,45.25915474,22
0.476146789,0.649669292,4336.725014,0.591150529,15.41886492,56.58929856,11.20931256,27.11275195,1554.390648,101.4557434,26.27592553,7.322333377,15033.16818,1.627490156,1.060757357,1051.160818,-1.16912817,-30.49159027,0.167725945,0.081595365,0.298760096,1.318485116,0.657205117,1.799872689,7.00348406,32.55678362,40
0.051376147,0.73212816,1669.152603,1.556587949,11.69271059,1056.35855,13.29986665,24.91114693,1161.430728,112.628446,11.42080735,48.03766774,16848.01306,2.779813443,0.358934146,1550.619076,89.06043126,89.60952452,0.15314503,0.052073276,0.357267859,1.371680446,0.123294965,1.072705454,5.411168728,62.00486746,14
0.847706422,0.717904896,569.9483183,5.108044571,7.180379292,32.24968247,9.948889571,29.54289849,862.6947692,77.79922234,7.956939115,0.687267411,15021.63424,1.965072545,1.048048912,1245.353154,-131.264114,25.99405003,0.190962099,0.020164884,0.299631295,1.591016507,0.101849579,0.729148714,6.633188847,46.54629564,14
0.159633028,0.767630486,2.677357522,1.801071952,-1.090464173,1147.376088,12.8143276,21.40241796,1205.095286,99.45918151,7.612990529,16.38352499,16484.62382,3.044445184,1.087713233,1419.270697,-7.162656719,129.888589,0.201507562,0.026337941,0.336983399,1.595955254,0.103630986,1.147621857,6.868550517,87.47090574,25
0.008256881,0.624803516,1963.817978,0.534008217,11.48390896,225.6146261,7.930747292,33.12978517,935.0552005,60.48541364,19.44338333,5.666023823,15451.30252,2.759523785,0.987789723,1035.013323,114.8914397,-47.78415869,0.198263105,0.025104953,0.316920437,1.396148193,0.124175998,1.138412011,7.285600125,39.05564452,19
0.744036697,0.723188343,1156.570095,0.090907867,15.88735921,877.6592428,7.923203749,31.85306286,1253.606438,93.75381103,24.5686305,3.67513221,15115.49472,3.238635495,0.579374387,1191.435281,65.02732773,19.70745003,0.240334656,0.090390801,0.326607088,1.364644555,0.099284197,1.465263694,6.958635278,36.04715219,22
0.51559633,0.622123664,1271.582841,2.496709873,8.946572817,507.2036479,11.64085298,20.89835358,1362.627022,55.85256858,20.28214305,9.887577413,15859.22931,3.069571118,0.071818834,1489.764132,4.117181247,156.318863,0.223519669,0.032858488,0.3620398,1.275790609,0.116821723,1.511266769,6.262715533,40.55518812,22
0.449541284,0.620859488,542.0665962,1.27400248,17.8202393,1083.644749,11.28873006,37.32982503,956.8163109,96.99085399,20.01588846,59.5058688,14866.3973,3.501532058,0.018278772,1411.515931,133.0469149,-1.366422157,0.252644381,0.048750532,0.337688169,1.433487541,0.115184576,1.352690641,7.015706573,28.65468827,34
0.908256881,0.733796695,3851.769539,1.744675725,5.785122084,1407.551868,14.02223864,28.51714126,319.154498,125.9417283,21.40493187,4.512366706,14608.29913,3.735734606,1.178931,1523.896177,135.9116411,33.73370166,0.186440676,0.050611153,0.308864601,1.370719203,0.276274349,1.179323429,1.873788929,29.90007133,11
0.497247706,0.665427351,4194.439995,0.546855463,-4.117980911,333.770619,12.89523758,33.94325653,1334.339787,39.76535223,27.27848245,9.405858049,14168.58655,2.671093106,0.114294301,1274.390721,77.49673512,168.1455939,0.160031394,0.057127095,0.368907673,1.287915538,1.656136962,0.736718205,6.519673985,46.65343218,13
0.439908257,0.661888135,161.2906948,3.028480031,-1.93556891,76.32027424,13.92507398,35.77996466,1168.154012,75.08914185,26.42307768,13.53982496,16969.43797,1.687575104,1.008987758,931.9116423,-126.048926,59.26239875,0.147739466,0.20027024,0.271575964,1.446801269,0.08172343,1.277849156,6.339221185,33.06071844,18
