"H_Rank","Indeterminate_adj","Altitude","Slope","AMT","AP","MDTR","ISO","TS","PS","MTWQ","PDQ","RAD","WIND","AI","ET0","AMTd","APd","AMTsd","APsd","CSI","BULK","ECE","OC","PH","SAND","Soildiv"
0.467889908,0.637425799,19.19524751,3.612662587,3.414883729,344.9480284,13.68729843,27.73550861,465.4154269,102.6530974,19.33621578,9.343060404,14711.55788,3.99768292,0.069993417,996.5251227,-72.74232724,25.97682603,0.203180511,0.014718758,0.332478741,1.396603845,2.445211455,1.001738335,7.919950085,25.79812174,13
0.933944954,0.697747584,752.9113536,0.705842465,-4.675366672,34.94199042,12.96947418,26.8681677,1265.605447,92.88446628,24.11257466,15.24598551,15672.58935,1.491165188,1.468464527,1182.270922,44.5035824,42.23076923,0.152844974,0.025163811,0.391503318,1.373525263,2.778128566,0.923519736,8.024570308,47.29772342,13
0.122018349,0.725333545,1094.848035,3.149225007,-4.686980838,320.2365017,13.29005606,33.95484996,1443.738729,50.87799883,20.87819477,10.51994048,14599.81938,4.114969003,1.271966672,978.0175439,-52.35987606,-91.05652949,0.117056276,0.058139661,0.474826004,1.52741279,0.59959867,0.522973807,7.858635163,53.1426452,27
0.866055046,0.69423676,406.8643633,1.03218109,16.11214281,505.4557651,7.756455023,39.25971857,830.5452692,103.1334783,8.164562415,0.846270627,15942.84947,2.060140379,1.405195366,1581.475285,115.9234091,135.7627119,0.18715219,0.082111785,0.323171904,1.392992705,0.210390157,0.673542275,5.753090277,37.12646528,8
0.124311927,0.676188487,4.685968981,6.61767531,16.06942667,151.7260915,14.92624612,35.10067395,945.7700839,86.95257227,19.08811925,1.708167203,14582.80199,2.31091801,0.307299331,1299.103511,-1.950606127,38.38719488,0.200835763,0.025200719,0.327739806,1.511937135,0.09521704,0.56796033,5.473963622,45.5743106,21
0.013302752,0.699936614,1367.499104,0.923869734,-5.602270743,313.8845003,10.71762137,24.69195724,855.5593976,58.27601253,5.341255781,27.71365639,16630.43405,3.057737845,0.622640104,1550.988757,-41.96914452,-1.366422157,0.244732629,0.055886404,0.336674962,1.350975585,0.103636934,0.684501191,7.042056505,32.17264344,10
0.666055046,0.758194999,1074.004707,3.675334577,-6.098646155,542.785745,7.608546898,51.53118966,990.2196307,104.1351365,8.794941561,8.889034392,15768.22823,2.862039551,0.169239549,1821.242116,-58.74123167,94.87141755,0.222267824,0.027629234,0.303755513,1.420659551,0.445207267,0.503599222,6.129019437,52.49458665,18
0.955045872,0.707433681,2983.901697,1.477976255,19.80152005,1465.927585,7.659016675,32.6163728,964.7257106,93.06684242,22.63989322,0.897565992,13241.04697,3.095264247,1.161517538,1433.950407,181.5921805,60.32756531,0.202251082,0.091741839,0.348038248,1.468291043,0.102113692,0.602190455,6.817145093,38.03143611,20
0.018807339,0.680753885,148.7032766,0.22620774,7.951879376,77.52167933,10.74800701,32.80380904,1341.948065,98.19810134,11.02482656,16.02364984,15450.91092,3.418562838,0.182712152,1248.286626,163.3492299,15.43415149,0.167093953,0.052482295,0.29557785,1.429282527,0.124762403,0.496791473,7.495043651,44.30970747,45
0.157798165,0.669468687,3480.863102,5.007983777,-0.354910478,708.0630828,14.29105707,25.02473327,554.8458827,60.03016258,21.55635665,3.137614679,15013.41707,2.482132678,0.123839866,1339.832834,71.04077972,48.31630234,0.181710556,0.019692448,0.326991656,1.479047678,0.222587756,1.344196759,7.743606106,58.9698812,12
