"H_Rank","Indeterminate_adj","Altitude","Slope","AMT","AP","MDTR","ISO","TS","PS","MTWQ","PDQ","RAD","WIND","AI","ET0","AMTd","APd","AMTsd","APsd","CSI","BULK","ECE","OC","PH","SAND","Soildiv"
0.467889908,0.637425799,5276.434695,3.6635058,13.13087431,723.5494307,11.27467221,24.43570021,900.9018466,99.81092269,26.19320102,15.19702842,16315.86422,3.70028274,0.079186422,1364.384359,123.6004212,208.7530786,0.176756249,0.023391175,0.392663975,1.389690397,0.135684212,1.539972498,7.609954484,81.07598089,28
0.933944954,0.697747584,1580.007169,0.200526609,11.95936189,1800.309198,12.94780339,27.28116385,945.0568279,92.6207101,15.73295014,4.420645805,16442.55008,2.855341999,0.575412413,1414.715643,72.50735268,204.2296054,0.120915178,0.030703732,0.318941527,1.571698694,0.09975851,1.000963884,5.415957006,60.03157172,6
0.122018349,0.725333545,201.8289177,3.666133761,14.9506487,310.3141116,13.11220511,22.51019812,959.0810703,55.62373294,25.73949772,5.600247853,15278.69612,2.159283979,0.021247552,1197.604874,121.2785959,119.0742198,0.172781427,0.048750532,0.319123215,1.552023641,0.105914275,0.823072531,5.067287667,36.42200128,17
0.866055046,0.69423676,1967.568514,3.216196419,4.262061278,509.1121159,10.19634581,29.19312253,1529.436831,80.67343774,22.99319799,4.933907457,14527.3051,2.504268209,0.262882298,646.3260748,-17.25211701,-39.70452292,0.14844278,0.085270372,0.325903751,1.40684695,0.208747987,1.314045627,5.126633304,35.01281079,25
0.124311927,0.676188487,121.8333371,0.006016118,-1.090464173,1121.073311,8.854135992,32.91858388,1693.932689,85.07275022,25.63532349,0.134664401,11889.44792,3.348005702,0.436428245,1025.227369,-77.46911871,130.8853965,0.155019003,0.121858873,0.302461253,1.430059329,0.705140564,1.123277047,6.362125511,36.7586833,34
0.013302752,0.699936614,1073.6133,0.926066346,-3.740402518,34.94794157,13.46745884,25.41112365,510.8324907,82.99499283,17.71705992,26.82941132,16572.28504,2.781256522,0.013859848,1126.068039,-129.794661,90.25882635,0.247597404,0.060144331,0.35337536,1.316114701,0.672342215,1.578356158,5.860920297,40.75918325,20
0.666055046,0.758194999,4933.293244,1.215379479,0.692138582,253.6239413,14.70605913,29.07276882,554.8458827,90.40890596,13.3981643,10.13976793,11833.61943,3.959606222,1.1447776,1118.260636,-33.72002514,225.4282082,0.151542858,0.029485316,0.321831644,1.343885931,0.833996658,1.319452698,5.110135395,46.27487961,7
0.955045872,0.707433681,1393.567837,3.765957565,3.241094498,738.8914217,14.2388148,29.20110224,966.5956659,90.64169554,23.9001397,44.25244444,14890.09719,2.413563598,0.374163024,1850.339208,-72.22265834,160.3466116,0.164971121,0.026451226,0.410952102,1.385640865,0.280226937,1.467885433,7.40025568,67.7262934,41
0.018807339,0.680753885,1863.538809,0.175735999,15.98678297,415.7292441,13.02641314,29.14893385,612.8307472,104.6926762,6.961602071,6.71022605,14743.76313,1.871492396,0.861791955,1053.738686,-125.8522539,151.4576551,0.129046708,0.063162386,0.364547173,1.307331781,1.934195545,0.663259778,7.500398377,33.82172637,28
0.157798165,0.669468687,44.95840926,2.900632914,-2.308935315,346.4500212,13.39116183,42.80346256,1563.141818,106.2536521,21.96277534,39.18415742,16349.84551,1.25206923,0.648159057,1354.445842,5.62941035,101.2410762,0.206020408,0.025133466,0.327037484,1.58932328,0.189910169,0.672792304,6.817145093,37.54297439,27
0.812844037,0.726534957,1579.342163,7.094401991,2.443251674,394.9754638,12.45227512,36.50851196,1365.097135,64.25504182,22.60941762,37.03036773,12412.42679,2.82778388,0.158213863,915.0856419,171.3383988,197.142166,0.160187512,0.018395379,0.321721341,1.357772681,2.435401552,1.191901668,5.753090277,36.15625,19
0.405504587,0.720911156,1231.591282,2.39527593,5.179124171,689.1242352,7.030179505,31.51199789,883.1600301,106.1777178,4.368359999,1.164904711,16442.4343,2.545083228,0.655492581,1193.844405,-99.30220159,100.783011,0.230327694,0.069079519,0.272261563,1.41486911,0.984980422,1.657009118,5.220314761,43.67271938,9
0.476146789,0.649669292,1008.803657,0.577339152,16.14744308,877.0354664,13.42028504,29.75302214,1121.691772,66.1546603,25.43591734,119.7377501,15977.90222,2.010222639,1.360445382,1330.409924,16.48361281,67.4618922,0.216223213,0.080728998,0.364842775,1.472720591,0.095269761,1.349749406,5.523102076,38.3826552,38
0.051376147,0.73212816,1793.73584,1.569343361,-8.651400005,130.4709802,7.293606676,34.72863373,1084.256298,63.78997092,24.8366739,17.78211943,14833.09473,3.406410512,0.258792636,1205.979982,-37.03058996,149.9904069,0.205714285,0.059919846,0.38330769,1.49542914,0.097305326,1.263264471,5.476348742,45.71392551,9
0.847706422,0.717904896,4077.428732,0.066619986,2.247201136,312.0636746,13.2979332,25.7315952,1050.95116,108.4230743,20.62872959,14.63450599,12720.73646,4.202581786,0.218816797,1309.84152,-18.55930442,162.6680749,0.249696483,0.010117735,0.369121691,1.317477201,0.12626137,0.689361907,6.085983672,50.50923108,33
