"H_Rank","Indeterminate_adj","Altitude","Slope","AMT","AP","MDTR","ISO","TS","PS","MTWQ","PDQ","RAD","WIND","AI","ET0","AMTd","APd","AMTsd","APsd","CSI","BULK","ECE","OC","PH","SAND","Soildiv"
0.467889908,0.637425799,788.1467101,1.788076418,10.8088555,202.3108359,12.440424,34.21239198,561.6048954,104.0702023,10.09861345,0.10579241,16048.42573,3.725324256,0.178540038,1885.522788,117.5288113,108.6401184,0.242887865,0.034507388,0.396423935,1.341017768,0.095696755,1.582152215,6.275699942,37.58781609,19
0.933944954,0.697747584,2923.864474,0.502476017,15.35373994,316.4200568,12.77300001,37.32834741,1098.303954,107.0836958,20.91123002,3.137614679,16253.90588,3.82171672,0.40320521,1334.560927,85.42040357,182.1898426,0.168994709,0.076736667,0.315102243,1.520997609,0.114218012,1.203042783,6.972691903,38.33945747,18
0.122018349,0.725333545,741.2835341,1.148928815,13.61319134,356.4014075,7.780988541,32.14003383,894.7127536,122.9004427,24.61090304,48.92079898,13143.55461,1.604801556,0.771984046,1579.795486,125.1500908,18.08872813,0.254905466,0.013014455,0.302538694,1.523258118,0.174777562,0.435961783,6.144491876,43.90917088,20
0.866055046,0.69423676,1252.570025,2.33057416,-1.675131393,880.8079638,9.988795134,38.81104003,1270.645321,114.5203359,28.5233262,1.954867489,15675.08441,1.258647183,0.411297128,1231.495926,-11.99796036,191.9352235,0.251696285,0.064633341,0.277442011,1.47051887,0.099956988,1.01939337,5.896223599,43.32400271,20
0.124311927,0.676188487,63.39576638,1.286712003,8.06690897,51.30122937,11.06556836,37.8326093,758.3915419,105.5372558,26.3053946,41.96258122,13600.05974,1.889518219,0.279542887,1280.55858,-44.15173821,-14.98325273,0.241877107,0.099838563,0.301951365,1.375188371,0.424214009,1.283810427,7.00348406,47.48258566,10
0.013302752,0.699936614,149.6840754,2.566249143,13.29748515,957.4692108,12.35067323,26.8730514,1334.339787,71.40266439,27.70801753,3.183211474,16272.8854,2.735702776,0.056358638,1248.865971,81.92279919,250.3963735,0.195930315,0.081956661,0.366740025,1.324576231,0.191595983,1.912034945,7.064200842,30.85864103,18
0.666055046,0.758194999,38.90259686,0.947814524,0.35053575,781.0867853,11.07643168,36.97639641,1265.40076,83.36541409,25.81493963,15.0333725,14538.08585,2.386283471,1.313321681,1999.631499,97.49183819,150.2913834,0.264012842,0.050484949,0.295258918,1.31189367,0.50163069,1.403076604,5.583200954,31.94214689,15
0.955045872,0.707433681,3480.222336,1.486820814,1.515725876,1205.975417,13.80339453,34.64030747,761.4194455,83.59873187,23.06296166,69.01723876,13447.21882,2.855042238,0.651797748,816.2645152,41.35667546,191.4925173,0.152844974,0.076397607,0.37374167,1.532913571,0.107596329,1.085030049,7.083869277,39.21955108,14
0.018807339,0.680753885,11.46966357,1.974671639,0.597490098,1271.395395,13.75492922,23.88728989,1163.69514,107.6650151,26.82116525,28,15868.43323,2.554229163,1.208482634,1023.574556,88.24274495,101.6584133,0.185099952,0.065734201,0.309668468,1.474036861,0.449358984,0.419336477,6.708730081,38.09147609,22
0.157798165,0.669468687,1527.702652,0.043125383,5.785122084,33.92072607,8.69764931,35.35796707,884.3602707,80.96684071,18.15586825,17.15112194,16859.2963,2.996026731,0.769147121,1324.830117,47.29835391,-285,0.241571427,0.142321085,0.50423921,1.388455544,0.100065594,1.211291124,7.160187492,27.03354411,49
0.812844037,0.726534957,2573.66064,0.448245383,1.146451293,485.339635,11.6072455,26.1575768,1273.498097,75.74301035,24.62480261,1.742424242,16003.4241,3.836030794,0.04952022,1130.187645,-40.25380723,-536.4542675,0.23862513,0.029507996,0.412614171,1.318702668,0.172646449,0.897087849,5.564667784,38.07148294,31
0.405504587,0.720911156,1386.719713,1.417534882,21.50830572,197.5824602,10.43801894,25.1809132,1630.585545,73.57880813,26.05425475,7.028081715,12994.90993,1.456134773,0.019538192,1656.773116,-102.3744092,144.3370055,0.19494086,0.051396317,0.369121691,1.519169174,0.599681892,1.752613282,5.260247573,40.43815201,30
0.476146789,0.649669292,2756.987357,0.104877677,3.328346031,399.214012,10.80007812,29.0131178,927.2716446,131.494729,5.908439022,12.44957865,14953.42779,2.111086551,0.61446985,1277.621179,-35.27800493,54.67159244,0.143954376,0.049098249,0.345915311,1.533460531,0.124522708,1.084350773,5.813038517,39.29397546,62
0.051376147,0.73212816,922.133985,0.135028983,-0.354747474,231.5923696,9.358822805,30.13692248,794.3932083,78.96395336,24.05857309,3.213234809,16253.84199,3.362304175,0.865038562,2024.998018,137.6651754,103.9893084,0.158943891,0.033900937,0.304409469,1.324679813,0.111667183,1.347843768,6.305794209,41.80682368,31
0.847706422,0.717904896,4933.293244,5.179209468,9.617198772,210.4082058,13.43320108,29.21029661,1039.428741,102.6530974,16.71744791,14.36328956,14704.61773,2.965088378,0.533328801,1206.638792,-145.5332725,168.7555877,0.146208691,0.119383823,0.354434214,1.438340669,0.143062243,1.728888843,5.857117032,50.83184514,2
0.159633028,0.767630486,4540.905602,2.24872974,8.385221784,400.9289334,8.077411192,28.54527905,1324.880807,37.94442454,18.72769368,13.41420191,14842.63062,2.673040563,0.146096105,939.3143734,-93.97026146,145.0065424,0.14323024,0.009672853,0.365768045,1.41486911,0.102036421,0.4734941,6.627760861,41.00882695,25
0.008256881,0.624803516,1067.843687,2.198736972,7.569895839,183.2914646,7.479427643,29.33513221,478.3505581,111.4599172,24.00752958,7.643883898,16875.25656,2.471647837,0.381291158,1068.379193,-22.44369088,109.6461736,0.154943789,0.034223556,0.325903751,1.385606108,0.110860162,1.339422117,6.51860515,77.83377205,16
0.744036697,0.723188343,141.8794028,1.54637295,-4.879776686,644.6985191,9.781322792,30.30159765,1275.624708,106.3168383,26.13824509,1.326041597,15529.00065,2.440714282,0.497922953,1284.316539,-76.60618461,-72.4155079,0.236474821,0.065510525,0.322848274,1.417576471,2.465782427,1.163110137,7.007331758,31.12545565,21
0.51559633,0.622123664,4824.781021,0.962679485,2.4875244,1361.654052,13.82142718,25.30617042,689.6817051,66.88050068,23.9001397,17.05260931,16247.20917,1.197867407,1.398574882,1283.525576,112.7646051,131.4681808,0.133102451,0.123520429,0.304748483,1.554451094,0.128669524,1.175706615,7.285600125,39.90960327,19
0.449541284,0.620859488,1519.654017,1.949131251,4.864862079,1987.432996,13.95419052,28.29795608,1180.564403,87.24519074,22.77205345,12.82122868,16225.20531,3.967134284,0.316338095,1263.267322,-52.79498281,50.90359433,0.18715219,0.121115555,0.284950152,1.51253167,0.100000001,1.00716277,7.919950085,45.36851419,68
0.908256881,0.733796695,861.1686774,1.891867183,15.06416406,503.1707216,14.30989619,39.75622685,805.8298338,91.68191227,17.65231024,52.36220937,13806.78473,3.064223764,0.5948213,906.6201044,-36.19520972,237.2149654,0.14162223,0.064101673,0.422735355,1.271594134,0.157652162,0.472222222,5.530988646,65.9337221,24
0.497247706,0.665427351,62.48412674,4.824717246,5.313709066,463.4596437,9.179391472,36.06086829,594.5139062,87.62536701,16.42083331,4.180466325,13756.44114,3.545522199,0.629344456,1252.762248,10.58393121,149.1456578,0.259356584,0.019526819,0.461934903,1.654857135,0.15357266,0.63005654,6.280241363,37.43451736,60
0.439908257,0.661888135,5116.921142,0.705912503,21.01266412,108.2347122,12.55918289,30.00638697,1003.634415,110.4076065,6.770160371,170.7141009,16272.89408,4.008496765,0.622919892,1128.84006,179.4997673,71.76561609,0.108571426,0.03687393,0.431423495,1.317871352,0.323268914,1.0901047,7.075823174,42.05249847,23
0.835779817,0.734660337,100.712329,1.633214239,13.93905913,670.026273,14.74380063,25.44789914,914.7531773,47.97926451,27.27848245,12.15255006,13458.42803,1.766175173,0.140171618,849.5426195,7.74617593,162.6680749,0.152596109,0.035714285,0.332729804,1.416290388,1.237511566,0.824168355,7.360873837,37.58477181,15
0.369724771,0.598094428,1390.247587,0.186235595,-1.032708597,51.91186909,13.24200043,34.55801661,1473.405176,80.59923317,13.45986397,29.21982443,15149.40167,1.376660494,0.105645011,1321.702625,144.5150266,19.56435644,0.142245697,0.021464646,0.374926579,1.215569195,0.229903082,0.78837471,6.180981518,39.81192003,20
0.589908257,0.660565332,560.4460261,0.508750493,11.77658894,1276.138533,14.33837518,42.24576665,465.4154269,105.2283371,17.40883538,84.17263956,14516.58426,1.502907084,0.781739653,1524.884497,80.25706516,114.706476,0.224853957,0.099768238,0.293623959,1.395451617,0.100210207,1.162144669,6.057933686,52.75664695,13
0.934862385,0.652332022,1104.563499,2.365144917,12.7304361,147.6165163,14.69308883,32.15047188,1498.183394,85.04207259,10.90598424,143.4858645,16533.00915,1.856337726,1.17451499,891.5821206,102.542685,24.09090909,0.196048242,0.022119591,0.535209536,1.444896012,0.119846598,1.421880072,5.389080202,43.72450106,22
0.795412844,0.659846203,122.2576793,2.296265208,13.5474542,1734.478489,13.33052358,27.02787546,1341.932189,105.0636781,6.548816399,29.44602699,13646.67324,2.831043095,1.298118617,1169.162519,160.1180255,-185.9750846,0.151599891,0.187089358,0.348055912,1.481547525,0.459729614,1.215458359,6.732644691,84.10413629,25
