"H_Rank","Indeterminate_adj","Altitude","Slope","AMT","AP","MDTR","ISO","TS","PS","MTWQ","PDQ","RAD","WIND","AI","ET0","AMTd","APd","AMTsd","APsd","CSI","BULK","ECE","OC","PH","SAND","Soildiv"
0.467889908,0.637425799,3584.237642,2.198736972,2.98078764,1133.002116,10.76470113,24.52868515,1003.154701,66.99150945,22.63989322,60.26198866,14316.92906,2.111551364,0.947463462,902.34732,77.49673512,80.33928158,0.14545455,0.105502007,0.396423935,1.430059329,0.099749823,0.731556298,5.703771881,39.56650212,23
0.933944954,0.697747584,3837.442447,2.744717068,-6.914200685,54.27952782,10.43801894,26.80503397,923.7010629,107.3373919,6.00689488,59.97362983,13982.92551,2.82778388,1.277718754,982.2943356,5.639828967,103.9893084,0.137391775,0.041793693,0.314054581,1.472568931,0.952167185,1.537119951,6.434129755,50.72390148,30
0.122018349,0.725333545,44.15376263,1.805535022,12.17160293,84.74411203,7.709477508,33.0526536,942.8921417,125.4731994,19.14502625,16.86334591,13959.89593,3.205072855,0.815021469,1410.985441,-129.8742064,189.7181707,0.169293296,0.019257108,0.411443017,1.394357355,0.251149424,1.727111147,6.632936896,39.61307161,34
0.866055046,0.69423676,1149.069932,1.457860839,14.94147682,281.1451728,10.80923433,24.23738738,1465.178899,99.21856767,25.70317042,0.114761476,16823.13485,2.643824318,1.136764494,1652.8794,-47.85010385,120.8943623,0.190590543,0.075982699,0.284696555,1.489539502,0.671449335,0.672792304,7.360873837,27.29113924,55
0.124311927,0.676188487,873.4524653,0.126982958,-1.081407116,1622.51962,9.396271002,32.49691853,450.5126633,118.0493429,27.32545313,6.862145791,16624.94433,3.459350826,0.022307036,2044.38438,-7.357238451,33.37768465,0.142968461,0.045783926,0.343724629,1.518093772,0.187324874,0.671180309,6.337493746,40.43815201,3
0.013302752,0.699936614,3.973461061,0.656920911,-3.477213935,234.3684433,13.62873226,28.72012191,625.2449527,61.79737777,24.99515318,0.445811936,15028.93792,3.85648195,0.042018133,871.8211176,-108.6898967,125.3152495,0.162619449,0.041027878,0.305357128,1.432871447,0.115719046,0.897087849,6.438802928,72.62536328,12
0.666055046,0.758194999,2961.689279,2.138480821,15.09155148,1250.232736,13.12619339,28.97934085,1308.79568,61.88166389,3.519616974,0.189473684,13837.26046,2.915079191,0.102026759,1432.409826,30.8072037,116.5159655,0.22346693,0.073704016,0.359081652,1.369629204,0.512962464,1.511266769,7.338083142,48.29065268,47
0.955045872,0.707433681,767.2543134,9.77523208,-0.316129123,924.2765446,8.297898787,35.54868661,1161.430728,94.06597828,19.23087239,13.78918228,14644.27712,2.662460877,0.358322798,934.4800453,66.71764473,107.2627205,0.165755095,0.018994484,0.431299143,1.536165,3.639788143,0.973525536,5.464694014,36.55325781,24
0.018807339,0.680753885,1233.872825,5.812314801,-0.446071098,81.6897953,8.00930491,20.93239578,1122.39065,77.45359106,19.2582022,127.5802411,13252.33215,2.811171978,0.560920067,1966.209416,125.1500908,111.4617535,0.192318664,0.109407399,0.332738505,1.40094793,0.101440967,1.000963884,6.753972612,84.27028849,31
0.157798165,0.669468687,6.600320763,0.186235595,16.95823955,715.6880223,12.91864506,23.94778926,1587.636918,86.12909667,21.87618962,8.823122003,14838.31952,3.227788448,0.021659145,1108.490627,-97.75586781,93.32638594,0.168994709,0.011522379,0.343727902,1.397089026,0.595387883,0.551798529,5.700107754,36.04300571,15
