"H_Rank","Indeterminate_adj","Altitude","Slope","AMT","AP","MDTR","ISO","TS","PS","MTWQ","PDQ","RAD","WIND","AI","ET0","AMTd","APd","AMTsd","APsd","CSI","BULK","ECE","OC","PH","SAND","Soildiv"
0.467889908,0.637425799,638.4866607,2.20885029,-4.47426029,54.27952782,10.63474648,25.44754714,1137.859579,73.57880813,19.18595748,7.75330759,15109.77096,3.821667836,0.340859585,1036.556857,-73.09404124,29.04375094,0.144479056,0.055958747,0.424949823,1.452442492,1.765961331,1.314151789,6.336784368,46.17033924,6
0.933944954,0.697747584,1499.308407,0.622065867,5.638907718,382.906572,12.11675921,25.42313663,1540.161639,85.78916167,3.054148447,12.74675284,16234.93832,3.329117454,0.145002019,928.4625352,-52.35987606,20.4019265,0.124094487,0.037561211,0.311445198,1.445423685,0.101310691,1.283810427,6.412472985,28.55304264,38
0.122018349,0.725333545,3004.846321,0.35100634,9.174851857,29.53271408,14.69308883,25.24125803,1063.895804,53.37667479,21.31618413,19.34301395,15253.80358,4.266371555,0.037024136,1336.572682,-75.19090251,23.86256604,0.194285721,0.074480763,0.294511613,1.358120847,2.941316801,1.123211587,7.111865728,39.07754274,25
0.866055046,0.69423676,1034.63609,6.739262961,-4.019451694,33.53256169,11.61010386,26.57360798,1242.582205,93.03104419,20.72204593,45.4258587,15501.26031,2.913431864,0.213400204,856.1385621,-105.7488687,22.41580733,0.216465477,0.051936331,0.37797235,1.437494631,0.110513628,1.093395551,7.235318132,42.19006374,18
0.124311927,0.676188487,2927.439818,1.477976255,-4.765472451,1080.034753,14.79475889,24.89576406,1039.002186,66.88259194,20.0464603,15.33036613,15880.3371,3.251173848,0.314715671,1199.060019,27.57758105,27.07894737,0.244479008,0.02501639,0.456418584,1.484894977,0.100000001,1.263991103,6.301865609,71.40170655,27
0.013302752,0.699936614,2746.1986,6.549130644,13.10096477,515.367704,6.81128846,26.23226986,979.0968074,120.0813886,11.93143711,4.774503267,16661.48236,2.212345034,1.108981576,1084.140411,-114.1254341,138.4380692,0.17782389,0.107914145,0.212131467,1.565182418,0.145521975,1.547662248,5.451940031,60.04444733,28
0.666055046,0.758194999,267.2062298,2.1960154,2.584191894,1361.654052,10.80923433,23.95895349,602.9760945,81.94674262,17.40883538,16.07522923,16995.73904,2.779813443,0.187918196,2100.394754,12.84285274,129.036272,0.233352191,0.037818363,0.293121142,1.556292602,0.596017711,0.898378813,6.625620019,49.88878696,17
0.955045872,0.707433681,494.5249945,0.097334973,11.98656679,485.339635,7.099810117,25.26196713,1194.762275,93.79983882,5.478454717,2.805348989,13797.73128,4.04098735,1.056211827,1044.771523,-0.800360222,-14.05177072,0.182000001,0.032671631,0.310075054,1.403716463,0.103783252,1.287983948,6.209374942,38.07148294,22
0.018807339,0.680753885,58.52353481,0.750885888,-6.683980085,41.71691176,13.62831872,30.31131655,977.8661732,111.5172772,20.91395683,32.24895826,12135.96456,2.79731301,0.447146237,1349.000535,-47.49530592,111.5458879,0.249696483,0.025908294,0.349950059,1.412649596,0.107984404,0.942176708,5.426348674,34.49137994,11
0.157798165,0.669468687,144.8576202,0.021845199,9.046277478,1959.914208,14.92587626,30.68993459,1164.854099,93.69011887,16.95303967,32.78419063,15118.44063,2.984338972,0.254249205,1302.238186,-102.7679202,-545.252512,0.15525648,0.021300238,0.365712751,1.370719203,0.350244212,1.200584286,5.272201866,43.93606624,8
0.812844037,0.726534957,4327.781436,2.004155218,17.15675457,890.5154528,13.10951176,41.22154033,877.5850625,95.75363533,24.56401421,27.0518397,14092.23856,3.060431981,0.366181799,1215.231589,16.15880552,-113.5679834,0.159967219,0.125229493,0.307264008,1.267074669,6.502408909,2.04564681,5.700107754,37.61893816,20
0.405504587,0.720911156,3368.81236,0.590743677,14.44626442,786.7305905,14.0366338,24.65496066,1218.902632,52.87251361,23.22942411,1.460457426,14607.27352,3.193679176,1.492903837,1053.738686,-58.74123167,138.6494897,0.131383576,0.065944742,0.295883134,1.356409518,0.958608372,0.535307685,5.59847299,45.19052543,46
0.476146789,0.649669292,1094.022256,3.675334577,-1.265807104,450.2067564,12.55918289,52.56778317,827.6462187,66.1546603,7.138406991,0.340193705,14661.39759,2.372954426,0.489881738,988.5518572,1.369258647,-96.73981603,0.190617894,0.058393812,0.369310581,1.406032033,0.304397805,1.966257736,6.187775328,39.42649343,20
0.051376147,0.73212816,36.03071759,0.512838124,8.900485649,1740.541255,13.83194458,37.87161956,619.1049331,39.76535223,26.27592553,0.114761476,12459.93508,1.248209751,0.880538247,1030.859986,-50.09950683,104.9830424,0.238933903,0.065132488,0.432536674,1.364392145,0.1137783,0.512553772,7.658529911,45.69288149,23
0.847706422,0.717904896,54.71019896,0.683028535,17.99512893,510.5056211,14.85233052,25.77866375,750.5855337,98.7379599,26.91342821,6.533440604,16271.94947,2.24159611,0.414438077,1212.763219,96.80023503,176.2471258,0.22346693,0.042260961,0.257458441,1.350525596,0.74359443,0.986777324,5.51133409,43.98385505,26
0.159633028,0.767630486,1370.427307,0.819520883,-0.3130705,1453.125,14.96567609,32.89491684,958.9032654,102.8556961,5.287532626,17.10392528,13029.40151,2.068032927,0.05132716,1243.859648,102.9298884,-103.5778427,0.254905466,0.032719677,0.213326316,1.303556297,0.111493651,1.570161184,6.910809577,37.63022366,13
0.008256881,0.624803516,5003.960601,2.280613297,-0.778448025,218.9958215,13.72398601,43.2014507,1721.560365,102.0123387,21.80121429,14.07068464,16225.20531,2.964709605,0.575535156,1037.908722,-131.264114,25.66612459,0.153760039,0.038074838,0.386497709,1.296243264,0.100000001,1.147621857,5.343036753,41.88806068,28
0.744036697,0.723188343,5276.434695,3.39421512,-3.576042231,121.8977819,13.55451607,42.23829404,896.4929995,86.90922835,16.20543953,3.512820513,15693.9371,2.29599433,1.071309695,882.4525193,37.49715195,77.66910464,0.167011524,0.033422459,0.357361984,1.189970912,3.287195041,0.471336326,5.833744933,31.04589309,5
0.51559633,0.622123664,876.4729032,3.801826647,16.55734016,87.63689141,8.299439199,27.24918178,1637.182715,85.51640526,27.805405,7.383265514,15689.8244,2.481906628,0.430272945,1413.195011,-93.10746656,-39.75753976,0.174954613,0.015734481,0.296672675,1.412559358,0.312564079,1.451245763,7.026572769,37.492,12
0.449541284,0.620859488,4246.634877,6.830814734,8.615148102,105.4153263,16.15151364,34.58414926,1026.358497,86.64716578,18.15586825,111.027033,15033.43253,1.638592223,0.072984231,1273.738035,141.8799474,34.1822717,0.168994709,0.03843689,0.298576424,1.317477201,0.098574688,0.952639913,6.829966336,40.04340118,22
0.908256881,0.733796695,1283.342491,0.500658632,3.460378552,407.1910777,13.59701634,38.99541373,923.1221717,98.43507069,9.835357841,69.14335998,13634.42409,2.851551486,1.218951253,1238.000352,-123.0181493,-100.4351167,0.167855558,0.052073276,0.386076044,1.52941964,0.111349676,1.287140289,6.182251412,37.54297439,26
0.497247706,0.665427351,4326.15951,1.457860839,7.566966832,1097.490694,6.70803034,26.67274597,1183.197176,72.90772125,13.66142424,0.885583368,16343.98267,2.543219331,1.144621727,1489.764132,-22.44369088,191.1402585,0.192598076,0.047125669,0.422191121,1.441706823,0.452323148,1.25738056,7.677884006,58.76886637,8
0.439908257,0.661888135,4355.148036,0.732179955,15.82082113,504.0970435,12.56877173,42.46545771,1240.409953,91.88267481,25.60186048,165.8342326,15642.06667,2.941619636,0.077283692,915.540756,35.55505959,30.49610774,0.169195067,0.118438016,0.411465022,1.388930994,0.143890443,1.006134278,6.978004925,52.55712875,15
0.835779817,0.734660337,1090.089334,0.35483698,15.20655704,60.16653625,12.74525808,43.5338014,981.2911979,107.6403817,18.53583033,36.73399558,13143.55461,2.809866113,0.406773637,1022.540376,-23.20176985,148.3019329,0.1275502,0.103301887,0.347412365,1.591016507,0.11500656,0.884269418,7.043257164,44.03873265,15
0.369724771,0.598094428,4622.996788,2.16045697,11.77658894,229.8877084,7.981219203,28.16409415,1316.38567,102.3077189,20.91123002,65.60172096,16157.09614,2.188310645,0.448340271,1053.603153,-66.70822407,27.86630638,0.199698192,0.070957405,0.271685889,1.295890421,0.208747987,0.558093524,5.662814048,45.19514917,17
0.589908257,0.660565332,5496.253301,3.15996427,-0.257106813,676.2323405,13.92210976,26.61449986,902.5057088,110.7263995,7.450928557,12.7689295,14252.36556,3.730333233,0.512087308,1180.635735,49.18047356,145.6547833,0.220364741,0.072718131,0.295045094,1.514412168,0.114140501,1.520791184,7.016875209,30.9279321,10
0.934862385,0.652332022,1669.152603,2.419243843,15.01427799,1271.641181,13.51656829,33.70525015,945.3812179,64.29942254,26.24686265,5.571019702,16304.11475,3.621680432,0.279021429,1562.467658,130.8088816,-72.26689317,0.151428573,0.085126228,0.339068933,1.382639612,0.623975142,1.182353838,5.347793266,40.18493406,16
0.795412844,0.659846203,71.16245901,1.121519822,3.361933078,1492.963438,7.78546732,39.31923425,1290.381615,64.53148382,19.25855181,3.830556946,14253.73373,3.45588343,0.968294311,756.2806213,137.6651754,-96.83440319,0.119110231,0.109593062,0.416788492,1.343885931,0.116327719,1.317226168,5.861834222,32.20438126,28
0.487155963,0.62104022,969.2155648,0.796125826,7.926245535,543.1973684,11.91974635,24.66040159,1003.670342,101.7349194,20.50043964,130.0505904,13503.70385,3.139261472,1.17451499,884.5629915,-47.46943313,225.4282082,0.169533168,0.018288462,0.324108267,1.492397598,0.13149079,1.031014847,6.503394641,34.63758952,33
0.034862385,0.642066291,432.5983358,2.441055634,0.87001454,655.5,16.71367889,29.92951041,1161.467654,102.6874193,18.35325599,30.46008708,17219.14477,3.65347127,0.674416355,964.1835727,55.41376351,134.2445334,0.22104842,0.016050476,0.321831644,1.388394279,0.128910999,1.408438726,5.83418149,49.74251148,9
0.00412844,0.712718346,942.4895275,0.353547137,1.252964036,903.1242424,12.27485463,26.1118652,1112.622227,125.9697584,27.88126462,62.54259259,15593.02937,1.695440206,0.224247159,1821.245207,-101.1569606,231.6782454,0.168898966,0.130531234,0.260691022,1.397083312,0.103630986,1.416000383,4.500145225,88.36329047,34
0.997247706,0.702234787,5007.301435,1.553083969,-4.110328912,1379.933751,16.77659172,45.41501896,1130.561026,90.46328066,5.784006962,25.96207275,13756.95614,1.890286968,0.240968616,1126.727003,-63.15079831,48.85023979,0.233599154,0.116033417,0.291663159,1.267401906,0.169527538,0.991620216,5.295113075,65.07588246,16
0.862385321,0.709673452,13.29307433,1.661725731,1.515725876,1121.979116,9.383402089,24.34685146,1599.689263,92.68636912,21.76549624,88.76722795,13394.15844,1.371682787,0.279542887,1366.759941,130.6614575,-53.07054258,0.210479519,0.067555546,0.382616413,1.390314682,0.100000001,1.420317303,7.130452791,38.75,13
0.104587156,0.727257428,1382.535151,1.347042067,17.71543549,465.8241895,13.78694349,41.89258748,971.6106335,51.35956802,6.126351823,89.53162454,14881.19721,3.690883663,0.274705993,1085.707337,77.8570994,113.5141059,0.198462304,0.049912407,0.401326465,1.448312145,0.13158423,1.404099791,5.799536036,36.76956891,12
0.387155963,0.630270075,3616.713809,8.80425592,0.305096189,60.65401817,10.22241007,31.75744888,1327.525862,111.4401285,17.16666692,0.641042303,15859.22931,2.132667753,0.898958814,1346.82872,108.7683497,83.2637297,0.223704082,0.01795853,0.291144312,1.340041843,0.10045973,1.540692235,7.441152323,38.19529524,15
0.244036697,0.790422933,42.81712607,0.479299956,24.10890362,493.9179171,7.659016675,24.92568392,856.1381499,64.77797268,5.482762373,2.780928189,16111.2036,3.810388387,0.813714293,1277.667124,-44.02775504,99.04611271,0.161268611,0.051695771,0.430723236,1.530586095,0.099754867,1.272322824,7.302449149,81.80210639,26
