"H_Rank","Indeterminate_adj","Altitude","Slope","AMT","AP","MDTR","ISO","TS","PS","MTWQ","PDQ","RAD","WIND","AI","ET0","AMTd","APd","AMTsd","APsd","CSI","BULK","ECE","OC","PH","SAND","Soildiv"
0.467889908,0.637425799,202.0243237,1.218650402,5.262434745,114.4618682,11.94910575,22.2538878,1158.403949,83.79042005,16.54128811,17.78780989,14406.75296,3.446732502,0.979388078,962.5724219,-42.62348973,145.4119599,0.152234432,0.167278467,0.355373962,1.31189367,0.100000001,1.097696354,5.477823462,38.53806735,20
0.933944954,0.697747584,225.1926098,4.059703192,7.517775978,213.8831204,11.01482607,27.28116385,871.9880581,104.6926762,26.3703346,3.171574904,17123.25293,2.624423286,0.655492581,1058.573558,54.20555291,26.70524017,0.244123496,0.058657029,0.500572082,1.36564468,0.100000001,1.349749406,4.967659806,56.95798776,28
0.122018349,0.725333545,1537.057271,3.784500706,16.26545958,909.9253258,9.769604483,28.22141535,866.0698314,49.21652278,18.84986803,10.98602941,14534.42099,4.054268426,0.046529001,2046.387427,-96.98614556,152.750299,0.212553349,0.041027878,0.303929802,1.386805274,2.136088814,1.182353838,4.323752547,38.00279981,30
0.866055046,0.69423676,4.970189827,7.094401991,-4.726626098,272.4183999,12.63622309,30.08396451,827.6818204,94.2165763,9.551707084,11.70713138,14908.5636,3.22180833,0.575607624,1659.479569,94.6319031,-72.26689317,0.195341959,0.177248652,0.310479991,1.303556297,0.093231376,0.850230802,5.552481455,52.35237047,34
0.124311927,0.676188487,179.8136739,1.028712134,-4.422963502,1526.785063,10.87079783,36.08655969,508.0613235,94.06163719,23.40919036,5.020823442,15697.806,3.11603874,0.136765128,839.2561748,70.09245169,148.5671323,0.206020408,0.079172721,0.438391006,1.387017812,0.147076823,0.515417264,6.576814468,40.71519026,12
0.013302752,0.699936614,981.6800706,1.939808145,2.178323796,708.0630828,14.45296013,25.34611659,841.0057068,44.7528867,20.44218761,53.11799253,12271.38997,3.421953115,0.226476967,1587.631739,74.31661498,217.2454408,0.15938224,0.085672908,0.36028,1.326673643,0.144711255,0.477717393,7.916956891,48.09077988,9
0.666055046,0.758194999,1218.5177,0.374727787,19.69523391,334.3279932,14.39375207,32.08518674,439.4478329,108.2485513,14.11360246,21.15960818,13479.81573,2.826447305,1.496302607,1475.746905,-50.20641484,38.74746289,0.141266068,0.118441713,0.312339033,1.439972035,0.421277054,0.952879978,5.462285948,52.03985102,15
0.955045872,0.707433681,2476.272757,0.939808839,-4.054200293,91.93198107,8.226783106,25.38965933,803.6957571,117.518236,22.42432588,178.4111792,16823.13485,4.175955381,0.808333157,1796.351076,160.1180255,110.6050392,0.174684757,0.041816055,0.278279275,1.235115616,0.741501546,0.537638565,4.929874192,39.97469739,19
0.018807339,0.680753885,668.6342272,1.59581255,9.1951038,58.12423227,13.75061701,35.59673855,1183.483817,117.2783163,23.06296166,106.6191957,12996.06136,2.759523785,0.483507101,1371.687811,-148.9428349,79.1055235,0.1132681,0.081539013,0.376635915,1.379377227,0.428191913,2.028228668,7.777066404,36.55808292,25
0.157798165,0.669468687,1090.089334,4.844691064,12.80779517,295.2540348,13.7508784,30.92931542,1019.272028,86.02593934,25.4595425,4.246685188,16014.23741,2.976583282,0.519515881,1088.426398,-69.19472059,61.5612959,0.194105585,0.036153113,0.331160211,1.491832795,1.314402907,1.037654145,7.753266139,51.73070593,19
0.812844037,0.726534957,5040.281841,1.068483048,1.653744061,46.80235147,12.76415716,23.58306147,1122.39065,43.37622945,21.74218208,14.20740472,14317.94845,1.561665419,2.765993153,2069.045917,112.7646051,104.5692176,0.134088668,0.047588441,0.310760339,1.50217984,0.116781368,1.431768167,6.280821866,37.86912981,34
0.405504587,0.720911156,1432.901167,3.499026556,7.796610502,405.0542257,13.16017612,28.19566446,442.1402493,70.93001307,22.61622384,117.3116433,15037.9526,2.854386697,0.082174383,1704.37283,-76.42237201,-339.8990406,0.161391701,0.092292682,0.467658619,1.362410777,7.328543832,1.401793127,5.544647336,69.11120413,25
0.476146789,0.649669292,269.174724,3.07364099,-4.447431519,1821.207534,7.920884774,31.22311505,612.8307472,82.99266771,25.10098253,35.96413036,16198.47781,1.358697343,1.158123554,978.0175439,-3.471787653,115.9266502,0.156800881,0.025327756,0.269112439,1.421427989,0.174243385,2.04564681,5.283543445,79.76347627,16
0.051376147,0.73212816,155.8158721,2.597693825,9.999753823,207.8588394,12.49384942,24.71798263,393.547669,51.83017727,27.32112803,173.6747529,16781.73813,2.261355287,0.774713971,1313.151261,-58.04992796,135.7627119,0.196695353,0.020499108,0.302461253,1.41680492,0.100000001,1.007487296,6.719705478,37.3163697,10
0.847706422,0.717904896,1704.080926,3.232361637,18.73027116,497.9365654,14.32110351,35.60157104,678.4680038,55.29186483,9.563999853,24.68557593,14209.88792,1.554899822,0.079186422,1126.068039,70.35550524,15.60944125,0.174239067,0.056578319,0.319902528,1.360739583,0.095269761,1.121409442,5.331851303,40.83490602,8
0.159633028,0.767630486,100.712329,3.041600525,-4.110328912,1811.843842,15.38074226,36.28870617,785.6555473,108.201809,16.6876745,4.420645805,15437.52317,2.887082376,0.274266945,1051.160818,68.52098879,38.89772139,0.17843985,0.094431674,0.305323983,1.559748053,0.123415075,1.912034945,7.231712384,49.73125875,16
0.008256881,0.624803516,2746.1986,2.055927613,4.681583333,30.41383243,12.27063977,25.11638924,1026.18196,92.88842188,8.913504676,5.666023823,17432.51369,2.960933158,0.319816013,1386.421969,123.8735619,208.9745735,0.215681567,0.021061214,0.328108859,1.403395841,4.177789469,0.735222567,7.134241637,32.19454415,30
0.744036697,0.723188343,936.4441658,2.20885029,4.78959443,651.705979,8.339358046,25.89387916,1111.097843,102.9528049,19.18226838,3.522000654,14921.38512,1.983123676,0.539655256,1068.705587,-126.048926,177.9794319,0.142245697,0.05088237,0.314534204,1.489306545,2.092309771,0.503816217,7.502291037,44.93094261,52
0.51559633,0.622123664,3480.863102,0.025853308,15.55813247,521.7214812,14.17256611,25.7492308,1295.296492,109.358215,17.22959563,12.26402127,16385.29396,3.770303144,0.238493653,1169.162519,68.65717479,91.00192197,0.120915178,0.099231233,0.473418881,1.491802931,0.111493651,0.440089816,6.506486896,53.41642012,18
0.449541284,0.620859488,3552.029717,2.32151196,-3.835879047,951.8463267,13.07924823,29.31054611,1324.880807,104.7257351,9.225847519,3.608320912,12551.01071,3.540286739,0.601697826,959.5436822,41.35667546,-142.3924011,0.149373109,0.040547695,0.373180832,1.384724032,3.21724602,1.137681156,5.466327225,45.4147838,20
0.908256881,0.733796695,194.3134248,1.34988233,17.4877009,67.29493553,10.74969455,27.44931778,1372.452532,54.55389643,17.96611059,8.041931603,16308.10368,2.583131143,0.345308208,1176.894722,74.72630711,182.1898426,0.137818282,0.089130626,0.338412726,1.469191182,0.281198293,0.951499422,5.535149683,34.57627119,26
0.497247706,0.665427351,63.39576638,3.076072486,16.03507366,287.29587,13.22768966,25.65840289,1517.080244,56.9801347,26.62667693,62.08323086,15499.70747,2.493095594,0.635451201,1278.235397,124.5363095,14.21602492,0.205155058,0.007951322,0.229729204,1.33304206,0.403438025,0.30454446,6.946115887,57.64439279,13
0.439908257,0.661888135,1334.533622,0.169599292,15.69269915,475.5839091,11.23976147,25.44973865,804.320142,82.92681394,28.29534898,17.10194739,17032.17743,1.877317177,1.146154009,1214.947564,137.0689082,-154.9899191,0.159372471,0.092416305,0.273749516,1.181168097,1.76978157,1.32200874,5.813038517,46.64071503,23
0.835779817,0.734660337,4536.395839,1.780537028,13.61319134,218.9959731,12.95649266,34.66134816,1295.206549,43.35929155,17.8677501,44.11232166,13821.79838,3.254506483,0.104552072,1239.683123,2.600191787,54.92721759,0.26239382,0.00840481,0.474826004,1.395359792,0.172646449,1.680576202,6.443354854,30.26106195,22
0.369724771,0.598094428,5173.732458,9.77523208,11.98656679,42.31748693,16.1494213,25.08055099,690.7818542,73.77746956,18.2465404,1.805739796,15727.70958,3.318922724,0.299578565,1300.685533,-84.0337255,91.33800612,0.120319359,0.100381122,0.31277648,1.415042711,0.340557489,1.015581409,6.954986698,38.58752823,20
0.589908257,0.660565332,101.9013501,2.496709873,12.85304054,304.527097,10.90786529,40.04799975,651.7652396,115.8714445,21.68816922,5.326143482,15777.98163,1.674462996,0.064021204,1195.332139,16.2198594,145.6547833,0.263091973,0.051101506,0.319004711,1.407777747,0.110902791,1.085030049,5.418627191,52.35119849,28
0.934862385,0.652332022,1073.6133,0.962679485,23.73604551,1147.376088,13.28931834,46.91254329,626.3910635,95.63612665,26.17856686,21.66670753,15859.22931,2.012856916,0.020809511,1164.685387,125.0919956,82.43386704,0.216761215,0.103450109,0.270077332,1.414898323,0.45041066,0.676782205,7.760555946,42.25999543,20
0.795412844,0.659846203,631.8895045,0.761856861,16.58902555,172.7517007,11.65833337,27.49309568,715.5850896,94.95571855,18.70049598,4.082828549,15914.62766,2.713924657,0.624568137,1208.211382,-136.6680348,120.1039401,0.149553573,0.023355454,0.444532978,1.392131657,0.100000001,0.466220702,7.592745329,55.86451299,31
0.487155963,0.62104022,13.29307433,0.198377505,-2.549502869,1616.270375,12.65796133,30.22597212,1440.147785,120.3130562,9.437683013,3.176738324,12255.9828,1.327385751,0.253370423,891.0580552,66.94398516,30.84224131,0.187355621,0.076449204,0.306360093,1.443400981,0.312564079,0.510458634,5.54746282,40.86249343,13
0.034862385,0.642066291,33.81862439,0.59892609,19.22794596,1316.201561,7.830164888,33.28444885,1476.610444,59.8157613,27.65471783,15.85824913,14527.3051,2.759360585,1.154708361,1833.040808,130.5272199,124.5983363,0.242349397,0.068771513,0.311144613,1.415850618,0.303253142,0.925987821,5.714138447,55.86301557,15
0.00412844,0.712718346,56.86213193,0.490781402,13.26140622,40.18296125,11.00229014,28.59131054,1563.141818,63.47662417,19.59002232,42.7624461,12141.1715,2.435459303,0.677138896,1381.338611,126.7278978,27.96873255,0.120915178,0.039000778,0.368243623,1.414325717,1.984935602,1.708226264,6.049838611,52.83832844,27
0.997247706,0.702234787,153.6806624,1.909970814,16.2229165,468.5454163,13.64785967,39.9753984,597.2367163,96.81469698,24.74360548,6.186525185,13449.55458,2.344560263,0.453929012,1064.393364,55.78149389,-74.96320381,0.19835031,0.035048629,0.393256561,1.565353471,1.274103693,0.588706134,7.37869879,35.8114786,20
0.862385321,0.709673452,1064.010521,0.431859464,11.96876459,1121.979116,15.17011086,42.46545771,963.5660825,117.0553095,26.9859154,13.74679644,15223.85637,2.522391276,0.021659145,1055.538414,74.81784188,-1235.986305,0.209818792,0.019173009,0.439564697,1.383727454,2.143726721,1.618278398,7.577468419,72.62536328,25
0.104587156,0.727257428,971.2514317,0.500658632,-2.42739535,1087.544357,5.733451478,36.30677616,1730.701501,73.04138407,22.65369017,152.8294227,13699.44923,2.571683505,1.16657936,1066.972092,-100.5698329,157.8009197,0.145027379,0.07341621,0.336263763,1.42224549,0.171629407,0.779933702,5.755383428,61.32531312,22
