"H_Rank","Indeterminate_adj","Altitude","Slope","AMT","AP","MDTR","ISO","TS","PS","MTWQ","PDQ","RAD","WIND","AI","ET0","AMTd","APd","AMTsd","APsd","CSI","BULK","ECE","OC","PH","SAND","Soildiv"
0.467889908,0.637425799,1073.981654,3.675334577,1.355377516,769.0326302,6.532292199,25.34826086,1432.202613,80.96684071,26.14310894,32.78419063,16947.92053,3.040749201,0.020809511,1098.103683,-34.754527,-370.7445823,0.165861302,0.026029251,0.24137354,1.487340136,0.092465313,0.573482451,7.976923429,52.65791533,18
0.933944954,0.697747584,3929.043648,0.441597573,-2.789000202,593.0762984,6.853488468,29.97682912,515.9311435,100.3095574,5.290041683,0.414625488,15424.70609,2.3516056,0.031901249,1374.613497,-3.471787653,-30.47226519,0.195341224,0.027850949,0.353125862,1.396603845,0.100160921,1.367587661,6.020823921,45.71392551,15
0.122018349,0.725333545,909.262255,6.626789241,14.90048199,1377.638789,10.24688938,24.2615873,536.7441488,89.46893049,26.59113217,48.59463882,13226.11934,4.150745345,0.648159057,885.92937,16.2198594,359.6347093,0.150046085,0.040504978,0.296827103,1.619364859,0.113345028,1.148391967,7.134570604,39.66842181,18
0.866055046,0.69423676,337.0225047,1.565742301,7.844416856,842.3735038,14.15655835,27.66165468,1219.180278,71.39398931,27.78911213,13.24496554,16061.22476,3.942909368,0.171538309,1189.593457,26.73373768,248.4644063,0.099211217,0.043688866,0.264125952,1.287915538,0.55712389,1.10056184,5.531746849,47.37609746,11
0.124311927,0.676188487,1164.959513,0.683028535,-2.771342763,155.8486887,8.002442413,25.12623503,827.6462187,112.8498308,19.44338333,0.189473684,14398.74123,1.691326871,0.331495312,1855.033497,8.851035344,33.58807402,0.161908894,0.094575433,0.419717595,1.425445122,0.219400027,0.779933702,5.567410896,35.59806348,16
0.013302752,0.699936614,971.2514317,0.72367021,17.13235883,387.1009688,14.70605913,29.78007081,1194.762275,84.57964953,22.66154456,39.00186837,15726.12596,3.631618415,0.140775027,1461.5092,-105.139421,86.32526362,0.193694582,0.054553022,0.271477627,1.028154654,0.100907315,1.015581409,5.981935985,37.1384083,24
0.666055046,0.758194999,3143.243869,1.455493412,12.46935049,733.858482,14.01561721,34.50098658,1238.266713,61.88279444,25.61590145,0.512515558,16951.35735,3.763279117,0.250194844,1188.962036,0.739304777,168.7555877,0.193363476,0.03512821,0.420104248,1.396315769,2.626185379,0.829903023,5.113957908,33.82172637,13
0.955045872,0.707433681,1595.648945,2.814319897,-5.528031446,436.668416,12.43158019,24.69002662,931.6234442,116.0796774,25.9997122,19.62840319,16422.61641,2.890140918,0.047272471,1067.916253,-93.15299162,131.3379321,0.208895535,0.030923927,0.415312855,1.129452548,0.094946673,0.511124537,5.729393711,36.34385746,10
0.018807339,0.680753885,537.8634517,0.72301135,6.244506655,1005.7071,13.33052358,29.07934059,452.3886957,47.7000008,25.12983943,17.44109631,12191.30212,2.270709809,0.741003155,1239.683123,17.70177847,112.7253222,0.172630036,0.023374629,0.466258062,1.345902446,0.312461571,0.622199597,6.545852239,40.93122735,25
0.157798165,0.669468687,152.013373,1.530351935,20.35082427,203.1420226,7.064577497,32.93184113,424.8337563,82.99499283,19.44836655,5.630273556,15923.77701,3.688787255,0.095426072,1644.928504,-116.1680894,149.1456578,0.26086379,0.009489591,0.387276408,1.444371541,0.156436319,1.225963274,5.306830186,31.75147378,7
0.812844037,0.726534957,4076.78816,3.03560957,6.931600974,359.0925234,16.73664386,37.32155002,1079.01417,93.87382755,6.573008428,61.51330118,14348.88707,3.235818478,0.530641283,1240.184603,47.50736125,227.7514137,0.163896595,0.025442346,0.336944754,1.253710314,0.100462337,0.496791473,6.939788526,79.92849997,61
0.405504587,0.720911156,2981.953411,1.661725731,8.615148102,67.29493553,11.85298731,28.44669193,1473.405176,58.09516549,16.68630499,17.52557121,15697.806,2.352448171,0.233098,1076.981524,113.6377325,111.5458879,0.193033707,0.097826193,0.364842775,1.532989407,0.482559505,0.733617199,5.955154886,40.0669205,7
0.476146789,0.649669292,74.71360342,2.790709224,18.67179385,43.35599786,11.56996311,26.67274597,1187.53747,85.52752374,23.56985856,72.54039874,14253.73373,2.347855461,1.237919151,1410.012989,-4.308771982,57.78437156,0.126900483,0.109460737,0.407449319,1.367142831,0.123294965,0.563628965,5.637145819,47.12866287,25
0.051376147,0.73212816,835.6429968,0.4878753,1.526435482,903.6218784,11.3650472,22.77041145,407.7079817,56.01960764,20.62872959,14.25049943,14028.13084,1.30639268,0.266428174,1254.600527,-84.2087964,116.6150667,0.160481663,0.019192114,0.343906414,1.500387232,0.100000001,0.433453709,7.15312299,29.38172043,2
0.847706422,0.717904896,1172.140138,7.682880153,-2.918806244,456.8958333,15.89091276,26.21851222,1500.309934,84.23171663,15.89618522,17.13412217,12959.3321,1.993924048,0.678412768,1679.770584,-83.6882447,259.9314152,0.197669794,0.07176814,0.329541971,1.524511946,0.814854965,0.697513131,7.317677402,46.27487961,19
0.159633028,0.767630486,686.6781044,9.79203085,9.910770583,543.8161897,15.40448201,33.07406644,1090.776092,116.5776249,21.43883416,4.847168296,16685.78973,2.31091801,0.090562871,1369.846463,2.331435682,18.08872813,0.207699052,0.107565762,0.322096319,1.565353471,1.275365613,1.251785857,5.861073564,41.25547897,22
0.008256881,0.624803516,1562.637867,2.402883049,3.032545743,393.6698466,10.67431045,41.94905839,1376.018959,101.3764608,26.15587417,39.41939829,15775.22826,3.489856959,0.403429365,889.5989011,81.90207119,69.40835165,0.200672271,0.041175847,0.319140721,0.830296126,0.100000001,0.639899472,6.435963584,61.03763121,28
0.744036697,0.723188343,178.1194813,3.011006122,14.53044783,996.9792848,7.933114288,33.37470808,1454.824195,69.20221498,25.92930494,4.894794521,16240.24783,2.735702776,0.412491036,1474.142724,80.66581933,113.2404205,0.216377358,0.059176701,0.473576276,1.15595608,0.118449077,1.054797044,6.089125341,33.90212669,32
0.51559633,0.622123664,186.6537537,0.684291229,11.72746379,603.559259,8.705318076,24.49339533,932.25939,83.7861655,20.06730235,37.36905032,16699.36545,3.625241118,0.226998666,1017.814234,2.985481938,-39.43501326,0.167348525,0.065734201,0.326991656,1.297775286,0.100000001,1.215755274,5.723295079,40.84089954,18
0.449541284,0.620859488,388.1231952,0.36287787,-7.746625083,73.61928083,13.8991226,24.30777292,872.7274197,74.6489155,20.40779719,8.032539632,13926.67536,2.49828439,2.584501133,1134.753937,74.31661498,-123.9202887,0.220393184,0.033364202,0.37978018,1.382631394,5.300852992,1.263264471,7.398767974,45.88336281,14
0.908256881,0.733796695,653.9999807,1.279983279,4.658551534,1653.954081,12.76193891,42.72458404,891.7299522,73.04138407,25.88251284,71.60475423,16636.49906,3.04429857,1.122522547,1849.040798,-147.1326282,169.6777888,0.241670738,0.049621996,0.326649564,1.31189367,0.100116579,0.459475756,7.929301289,50.72390148,43
0.497247706,0.665427351,110.3357194,0.292485505,-7.296228235,1246.731689,13.82896716,24.32097132,1516.75201,109.358215,8.913504676,12.90758417,13693.83599,2.347723276,1.008987758,1256.361448,73.05389848,155.8413027,0.142580497,0.027942803,0.303928349,1.590468924,0.164977083,1.388539651,6.055875236,38.6606721,15
0.439908257,0.661888135,121.8333371,0.534008217,17.83892075,319.5903614,13.67407476,31.75744888,1576.564353,54.87756982,17.32463247,0,14258.57029,3.076079857,0.039931655,1250.620219,27.85693999,97.68422155,0.171612907,0.064892165,0.378096308,1.673053503,0.335142819,1.565493654,5.649051681,51.73070593,23
0.835779817,0.734660337,1159.630094,0.339225468,0.542474091,157.2394705,13.0844208,28.04623711,998.6786773,70.24027412,20.27460114,1.435555266,15600.68704,3.400651022,1.591977597,1259.841669,-119.7647233,112.0566331,0.226659663,0.108484047,0.293268158,1.399466161,0.101071486,1.191901668,6.656116011,39.82222222,42
0.369724771,0.598094428,4538.340317,5.321889199,7.100761927,346.8144037,14.0405208,37.26430805,1291.193128,94.40963303,9.531947152,0.718009801,16969.43797,1.704533081,1.213328842,1369.921271,127.3086333,24.13898493,0.139925375,0.040547695,0.300904723,1.454142403,1.57432123,1.347592558,5.220800697,53.67434268,48
