"H_Rank","Indeterminate_adj","Altitude","Slope","AMT","AP","MDTR","ISO","TS","PS","MTWQ","PDQ","RAD","WIND","AI","ET0","AMTd","APd","AMTsd","APsd","CSI","BULK","ECE","OC","PH","SAND","Soildiv"
0.467889908,0.637425799,4736.684098,3.638801311,4.535208628,267.5540268,7.517860553,32.66083498,509.0493181,109.8851916,14.86114898,73.74395686,16306.55703,3.085129202,0.095426072,1469.717133,102.4351312,56.23936842,0.188571423,0.055322129,0.303101809,1.430360765,0.097305326,1.091934889,5.723295079,38.1254977,15
0.933944954,0.697747584,199.3657745,0.89182497,5.219378234,41.71691176,13.46175068,36.34914054,1616.149108,102.34551,22.89879244,0.348896492,16214.26695,3.298320975,0.143592246,1241.417917,44.41662462,-42.67365464,0.184395962,0.059176701,0.218387193,1.393486003,0.104620277,1.256065172,5.459451707,43.796643,25
0.122018349,0.725333545,4867.84889,0.782846507,-2.308935315,291.685087,6.308462205,30.08396451,1536.643004,110.2508664,18.14065606,6.518491878,16551.10838,2.010222639,0.327252367,891.5821206,-22.22882082,80.81155015,0.231784678,0.034451055,0.297432968,1.519828698,0.154019204,0.664757004,5.06908256,59.95947472,13
0.866055046,0.69423676,5005.351186,7.682880153,-3.541058982,1606.126296,12.73974105,35.83723409,334.2894046,66.83004214,7.49118104,12.99238673,14231.95209,2.475057906,0.417129696,1032.070423,68.87335408,117.4045665,0.151990318,0.133507463,0.378952099,1.458773184,0.100000001,1.133153983,6.392356996,35.31953378,10
0.124311927,0.676188487,972.8825029,2.257653262,21.58212148,333.9922137,15.51211954,24.85710808,781.1767351,116.1586824,21.75341722,16.64319567,15042.49088,3.492004332,0.325728496,901.3714286,-46.62331494,29.43744839,0.236313626,0.011254741,0.268431851,1.571698694,0.428996142,1.15005124,5.860920297,36.7086457,17
0.013302752,0.699936614,4911.644407,0.690010323,21.0525829,91.93198107,13.02777119,40.29590692,847.2964615,60.5476255,23.1364971,170.4107802,15779.79241,3.304712888,0.016341898,1162.591579,82.82095921,117.7830189,0.212571426,0.090390801,0.309164985,1.389690397,0.318895993,0.978512591,5.791651101,35.48727735,11
0.666055046,0.758194999,1099.173364,6.875058687,21.37552296,56.66029481,10.75669045,35.04656201,1372.452532,80.29584383,25.78024407,10.17743694,16706.21745,1.854194489,0.580878133,996.5251227,15.36052269,34.37947198,0.187702433,0.020950374,0.250081194,1.365519391,0.244790348,1.550990331,7.662043579,42.25999543,19
0.955045872,0.707433681,4937.827357,3.217054963,19.8527994,312.5212365,13.64785967,25.31004011,654.7039617,114.4790349,15.54743446,90.89833986,16632.27353,4.102932153,0.558879065,1047.850417,-66.34947625,112.6486322,0.220156984,0.03687393,0.310061384,1.349217883,0.104450377,1.158144604,7.660331944,40.94042847,55
0.018807339,0.680753885,4844.979255,4.059703192,2.538381989,111.8205128,11.68354692,38.56550659,1003.634415,118.9012663,21.17140941,11.96662492,15777.98163,2.605827355,0.756914571,1604.329475,179.1514136,77.95345778,0.264012842,0.026536144,0.279896723,1.586403362,0.121152655,1.513086397,7.70208003,47.46688246,19
0.157798165,0.669468687,2172.786109,0.011239122,11.37879451,263.2642063,11.39467417,35.34294072,1257.950502,65.46429768,6.232107252,108.223224,13959.89593,3.475960063,1.290121053,1430.58748,58.86080665,40.96461169,0.223580275,0.040504978,0.470887284,1.491832795,0.307761882,1.107286989,7.592745329,44.76360544,58
0.812844037,0.726534957,1438.194175,3.189313116,1.897180145,139.3517642,9.895144063,31.66369676,993.1529158,42.72357695,20.47006533,2.657659397,14578.29653,3.076079857,0.940121956,1271.224075,-100.8301734,8.720634921,0.147506055,0.083967471,0.269095649,1.481268774,0.113992344,1.047593963,6.849219427,35.94048057,31
0.405504587,0.720911156,460.7431588,0.403888948,16.21898616,476.0580182,13.77103561,31.81840359,447.4298287,90.98892346,20.9885495,81.28306416,16315.86422,2.502824846,0.591365304,1417.605073,-14.94299591,-119.881241,0.102165899,0.028782431,0.377203687,1.589777771,0.124175998,1.904891987,7.446704477,63.87149389,30
0.476146789,0.649669292,2047.570146,2.713719059,-4.019451694,1605.221998,7.335297944,38.9339553,1172.082724,104.079017,19.54652012,11.70713138,15254.39163,2.261355287,0.625125557,1483.702842,-23.97286991,59.64583333,0.232751134,0.079140446,0.421960898,1.505889612,0.100000001,1.213552061,7.952418608,33.73224908,22
0.051376147,0.73212816,33.10077011,4.80755672,0.365773944,116.3059931,6.710648245,31.85563977,1361.59125,72.90772125,25.44753842,30.46008708,13863.90902,1.197525831,0.114773578,1114.271686,137.7223999,160.2152335,0.165861302,0.095031196,0.293779497,1.387918201,0.33616963,1.631967225,5.700107754,45.71014989,13
