"H_Rank","Indeterminate_adj","Altitude","Slope","AMT","AP","MDTR","ISO","TS","PS","MTWQ","PDQ","RAD","WIND","AI","ET0","AMTd","APd","AMTsd","APsd","CSI","BULK","ECE","OC","PH","SAND","Soildiv"
0.467889908,0.637425799,4376.562936,3.374198798,-2.142760602,54.27952782,13.29986665,21.28989914,700.7662163,72.49960947,7.193972367,16.07522923,16422.61641,3.886083628,0.024125116,939.3143734,-8.096998179,127.8235608,0.168174006,0.029615736,0.441645022,1.395341633,0.473995102,1.435918028,5.725452814,32.43664188,22
0.933944954,0.697747584,71.66463095,2.12490442,13.05687635,151.5424382,12.44035648,31.85563977,996.3477412,47.7000008,8.461034075,7.555270911,14953.42779,1.604801556,1.008987758,1885.522788,-82.0408845,151.6814536,0.204835165,0.033770471,0.365801399,0.890782835,0.151606127,1.371539509,5.684548413,48.95031734,7
0.122018349,0.725333545,1065.773813,0.164711438,10.90358551,858.4519891,14.35899069,25.59820714,1112.406754,106.1329159,6.421311819,9.405858049,15254.39163,4.251102503,0.701610254,905.3794725,-90.55759858,233.330087,0.12482412,0.083967471,0.439564697,1.459113349,0.092395106,1.639937922,6.494307291,51.76383631,25
0.866055046,0.69423676,0,2.45379447,6.990901388,1096.007565,9.396271002,27.44931778,866.1253699,108.3521286,26.20213884,167.716705,14819.75485,2.9169429,0.580878133,1541.859375,16.12303378,81.31074677,0.179303006,0.030703732,0.206748398,1.350975585,2.291836476,1.398461973,3.906399874,49.73125875,20
0.124311927,0.676188487,896.8731224,0.53752446,2.584191894,37.75472925,15.12913997,24.78828138,915.8321007,81.50795911,21.31618413,10.48597049,15863.16158,3.959606222,0.260025666,1625.475941,1.786984991,58.00848631,0.183213697,0.047041636,0.38000627,1.406741127,0.239499174,1.450956833,5.541351321,45.76724843,22
0.013302752,0.699936614,1463.760794,1.411925613,8.16160826,2146.447727,12.76415716,28.2170409,1631.358309,76.94481626,20.84969146,16.92165167,16251.68745,2.081216063,0.084938826,1005.682606,92.06351886,113.7639606,0.159776784,0.072718131,0.34084533,1.466650609,0.177538684,1.67601586,7.726139923,42.01950769,19
0.666055046,0.758194999,918.0484792,2.016505627,12.09500568,493.9179171,11.32955069,25.62248367,1740.596556,110.0782924,21.50826413,73.46399457,15920.63222,1.708527015,1.260515994,1551.863158,125.0919956,14.64513557,0.177189543,0.03458478,0.430723236,1.279177744,0.102757064,1.889098248,7.752842492,40.71015593,22
0.955045872,0.707433681,63.39576638,0.448245383,22.25792814,602.9731433,15.20304273,26.73532424,1088.508064,90.70782247,18.15572412,48.92079898,13742.32779,2.692946904,0.316338095,1209.585346,-34.754527,84.13076342,0.186996782,0.19546802,0.359450927,1.386812914,0.253201556,1.225428932,7.268513576,42.25216712,10
0.018807339,0.680753885,1410.544233,1.132814646,16.75156445,1361.654052,11.32528256,26.70449357,499.8895028,93.11513255,20.40779719,2.858781058,14488.36689,1.871492396,0.301566735,1850.339208,-52.35987606,91.48259094,0.234285712,0.061545503,0.357343872,1.421749143,0.106209227,1.277558999,5.436013621,28.31872231,14
0.157798165,0.669468687,33.10077011,1.897975495,3.06252274,284.0507937,7.240878952,26.69195324,655.733059,66.51122987,18.70596982,107.4776853,15497.43261,3.323209653,0.509524538,966.6146628,-155.3324699,-123.9202887,0.143562853,0.192180368,0.373180832,1.262149478,0.164977083,1.900810032,6.478610663,42.70150026,26
0.812844037,0.726534957,304.9228251,4.059703192,-0.125911479,877.6592428,7.10434897,31.19389739,1168.154012,78.63613133,19.59002232,1.914436668,12459.93508,2.451766436,0.254249205,1310.235943,171.3383988,27.07894737,0.234337194,0.043607099,0.400964754,1.62154254,0.14125818,0.60939228,5.762994828,42.19006374,4
